chapter_file,line,source_kind,label,target_type,raw_target,normalized_target,domain,exists,anchor_target,anchor_status,syntax_status,context
00_ai_agent.md,560,markdown_link,§11-1,local,./11_cli.md#カスタムコマンドagent-skills--エージェント向けのテンプレート,chapters/11_cli.md,,yes,カスタムコマンドagent-skills--エージェント向けのテンプレート,ok,ok,| **カスタムコマンド**（Agent Skills） | 「コードレビューして」「テストを書いて」のような定型的な指示をテンプレートとして保存し、ワンコマンドで呼び出せるようにする | [§11-1](./11_cli.md#カスタムコマンドagent-skills--エージェント向けのテンプレート) |
00_ai_agent.md,561,markdown_link,§10-3,local,./10_deliverables.md#設定ファイルの階層構造--ディレクトリ単位のルール設定,chapters/10_deliverables.md,,yes,設定ファイルの階層構造--ディレクトリ単位のルール設定,ok,ok,| **設定ファイルの階層構造** | プロジェクト全体のルールに加え、ディレクトリごとに異なるルールを設定できる。`src/` と `tests/` で異なるコーディング規約を適用するといった使い分けが可能 | [§10-3](./10_deliverables.md#設定ファイルの階層構造--ディレクトリ単位のルール設定) |
00_ai_agent.md,570,markdown_link,2,external,https://github.com/openai/codex,https://github.com/openai/codex,github.com,,,,ok,Codex CLI の hooks は当初 `under development` の扱いだったが、その後正式機能となり、ツール実行の前後などに対応する9種のライフサイクルイベントを備える[2](https://github.com/openai/codex)。両ツールとも、編集後の lint やテストの自動実行をフックで設定できる。
00_ai_agent.md,576,markdown_link,§19 公共データベースとAPI — データ取得の実践,local,./19_database_api.md,chapters/19_database_api.md,,yes,,,ok,> MCPの仕組みを使えば、エージェントにバイオインフォマティクス特有のデータベースへのアクセス能力を追加できる。たとえばBioMCP（https://biomcp.org/ ）を導入すると、遺伝子・変異・論文・臨床試験など約30の情報源を統一的にクエリできるようになる。PubMed MCPを追加すれば、エージェントが直接PubMedを検索して論文情報を取得できる。DBCLSが開発したTogoMCP（https://togomcp.rdfportal.org/ ）は、UniProt・PDB・ChEMBL・NCBI Geneなど30以上の生命科学データベースにSPARQL経由でアクセスし、65以上のデータベース間のID変換（TogoID）も行える。さらに、Stanford大学が開発したBiomni（https://biomni.stanford.edu/ ）のように、150以上の専門ツールと59のデータベースを統合したバイオメディカル特化のAIエージェントも登場している。これらの実践的な活用方法は[§19 公共データベースとAPI — データ取得の実践](./19_database_api.md)で詳しく扱う。
00_ai_agent.md,576,raw_url,,external,https://biomcp.org/,https://biomcp.org/,biomcp.org,,,,ok,> MCPの仕組みを使えば、エージェントにバイオインフォマティクス特有のデータベースへのアクセス能力を追加できる。たとえばBioMCP（https://biomcp.org/ ）を導入すると、遺伝子・変異・論文・臨床試験など約30の情報源を統一的にクエリできるようになる。PubMed MCPを追加すれば、エージェントが直接PubMedを検索して論文情報を取得できる。DBCLSが開発したTogoMCP（https://togomcp.rdfportal.org/ ）は、UniProt・PDB・ChEMBL・NCBI Geneなど30以上の生命科学データベースにSPARQL経由でアクセスし、65以上のデータベース間のID変換（TogoID）も行える。さらに、Stanford大学が開発したBiomni（https://biomni.stanford.edu/ ）のように、150以上の専門ツールと59のデータベースを統合したバイオメディカル特化のAIエージェントも登場している。これらの実践的な活用方法は[§19 公共データベースとAPI — データ取得の実践](./19_database_api.md)で詳しく扱う。
00_ai_agent.md,576,raw_url,,external,https://togomcp.rdfportal.org/,https://togomcp.rdfportal.org/,togomcp.rdfportal.org,,,,ok,> MCPの仕組みを使えば、エージェントにバイオインフォマティクス特有のデータベースへのアクセス能力を追加できる。たとえばBioMCP（https://biomcp.org/ ）を導入すると、遺伝子・変異・論文・臨床試験など約30の情報源を統一的にクエリできるようになる。PubMed MCPを追加すれば、エージェントが直接PubMedを検索して論文情報を取得できる。DBCLSが開発したTogoMCP（https://togomcp.rdfportal.org/ ）は、UniProt・PDB・ChEMBL・NCBI Geneなど30以上の生命科学データベースにSPARQL経由でアクセスし、65以上のデータベース間のID変換（TogoID）も行える。さらに、Stanford大学が開発したBiomni（https://biomni.stanford.edu/ ）のように、150以上の専門ツールと59のデータベースを統合したバイオメディカル特化のAIエージェントも登場している。これらの実践的な活用方法は[§19 公共データベースとAPI — データ取得の実践](./19_database_api.md)で詳しく扱う。
00_ai_agent.md,576,raw_url,,external,https://biomni.stanford.edu/,https://biomni.stanford.edu/,biomni.stanford.edu,,,,ok,> MCPの仕組みを使えば、エージェントにバイオインフォマティクス特有のデータベースへのアクセス能力を追加できる。たとえばBioMCP（https://biomcp.org/ ）を導入すると、遺伝子・変異・論文・臨床試験など約30の情報源を統一的にクエリできるようになる。PubMed MCPを追加すれば、エージェントが直接PubMedを検索して論文情報を取得できる。DBCLSが開発したTogoMCP（https://togomcp.rdfportal.org/ ）は、UniProt・PDB・ChEMBL・NCBI Geneなど30以上の生命科学データベースにSPARQL経由でアクセスし、65以上のデータベース間のID変換（TogoID）も行える。さらに、Stanford大学が開発したBiomni（https://biomni.stanford.edu/ ）のように、150以上の専門ツールと59のデータベースを統合したバイオメディカル特化のAIエージェントも登場している。これらの実践的な活用方法は[§19 公共データベースとAPI — データ取得の実践](./19_database_api.md)で詳しく扱う。
00_ai_agent.md,584,markdown_link,8,external,https://doi.org/10.1109/ICSE.2013.6606617,https://doi.org/10.1109/ICSE.2013.6606617,doi.org,,,,ok,人間のプログラマーがコードレビューを行うのは、書いた本人が見落としがちなバグや設計上の問題を第三者の目で発見するためである[8](https://doi.org/10.1109/ICSE.2013.6606617)。エージェントは「疲れない第三者」として、人間のレビューを補完する強力なパートナーになる。
00_ai_agent.md,607,markdown_link,9,external,https://arxiv.org/abs/2310.13548,https://arxiv.org/abs/2310.13548,arxiv.org,,,,ok,新しいセッションで行うのがポイントである。実装を行ったセッションでは、エージェントは自分が書いたコードに対して甘くなる傾向がある[9](https://arxiv.org/abs/2310.13548)。別のセッションを開くことで、先入観のない目でコードを評価させられる。
00_ai_agent.md,617,markdown_link,§8 コードの正しさを守るテスト技法,local,./08_testing.md,chapters/08_testing.md,,yes,,,ok,テストを書かせるという行為自体がレビューの一形態である。エージェントがテストケースを考える過程で、「この関数はNoneが渡されたときどうなるべきか？」「空のFASTAファイルが入力されたら？」といった、実装者が暗黙に仮定していた条件が明示化される。テスト駆動開発の詳細は[§8 コードの正しさを守るテスト技法](./08_testing.md)で扱う。
00_ai_agent.md,619,markdown_link,35,external,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/prompting-claude-opus-5,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/prompting-claude-opus-5,platform.claude.com,,,,ok,Claude Opus 5でコードレビューを行う場合は、最初から「重大な問題だけ」「確実な指摘だけ」と検出範囲を狭めないほうがよい。公式ガイドは、まず候補を幅広く検出させ、その後の別パスで重要度と確度を判定する方法を勧めている[35](https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/prompting-claude-opus-5)。たとえば、レビューを次の2段階に分ける。
